mu_g,k_g,mu_i,k_i
3.8176666877299392,2.9070677678403682,4.88531308738055,12.45868420654021
4.288682381894909,3.7806279824027587,4.9262575969515545,12.252593070566071
3.80584942059971,2.9450252073504037,4.927274601196119,12.69999755653388
3.7726848293677246,3.381051075020869,4.9732825081407235,12.334123680726494
4.185077815134188,2.038700863423009,4.85922971363217,13.479379050808276
3.5481118183280214,3.465504574891436,4.882500775174756,12.361894371297184
3.99214227312008,2.8246443192173647,4.697017179246488,12.423373064878398
4.824264229641568,3.081843980453332,4.91338671354794,15.041335211323064
3.794203369682029,2.1302210998748934,4.739967489582402,13.617186412101052
4.466461551205353,3.011873775221702,4.972133505600132,13.080721302767184
4.466461551205353,3.011873775221702,4.972133505600132,13.080721302767184
4.681921982657278,2.561663008351742,4.889165504137576,13.50001087360312
4.681921982657278,2.561663008351742,4.889165504137576,13.50001087360312
4.622725474173373,2.2698904745631974,4.972855799500956,14.070173564744843
4.506825988533885,3.469180384360838,4.998630405001344,12.15424068405231
4.533002478613804,3.00868571702174,5.143898357942366,12.077493136763387
3.949908210814583,3.3982180855185242,4.747624676011219,12.990546089780388
4.044210963554865,2.9475854370197765,4.960792631961443,11.890868056706932
3.8750521355409875,2.835431225878285,4.786636447434665,12.431369582952438
3.9993315327509857,2.897844767683026,4.747246834521223,15.348359170960133
3.7453836399208096,2.8600707181993745,4.9050680257882515,14.56854559019167
3.9121904063271016,2.9296072842167327,4.863645543806332,14.563408913788978
4.308495678059907,3.0942423425206638,4.903254252401019,15.149285489994025
3.9307880130656407,2.525821412302345,4.8080919205197565,16.804503856338645
4.363416133944017,3.4066486893048635,5.013307739632637,10.88369259835807
4.248142380275241,2.8350704980000376,4.896963402976399,13.670427908729065
3.7351331603386475,3.5699151951117187,4.863754376855974,12.81629822128959
3.689115949739439,2.9435700081693934,4.848866793926009,12.881535496223181
4.229880947779329,2.4108127549701126,4.758915343740877,13.08617153651782
3.8107280631039795,2.563750448179023,4.716701153853892,15.929597066386632
4.248286123838281,2.81518680927104,4.9068172436514175,13.66258447265267
4.2001155147968525,2.7510707114420088,4.914077739928253,15.010303899816765
4.098055476706371,2.6540221793377667,4.779204136997488,15.394328146558417
4.235472669644299,2.130424077124727,4.912152154997917,14.309522440084963
4.235472669644299,2.130424077124727,4.912152154997917,14.309522440084963
4.510728350535229,2.2568458055786125,4.9717566112973195,14.600669413479585
4.11246185578898,3.0452606000083406,4.867076665255822,15.464265474401625
4.380585032296186,2.131050907241657,4.804379198621164,12.048336357775414
4.593748615932584,2.179307055962289,4.801859675144396,11.843148355235765
3.7415472787721074,2.2928619237357357,4.681080055525885,15.237791848999338
3.973149462301751,2.745656225342234,4.862494501500602,14.958957060866048
4.007514397934653,2.7796572643455995,4.866483246390976,14.7505854630169
4.3198671512502385,2.5426386165205286,4.824534712401426,14.583041092280418
4.1458960474332125,3.0438063486116063,4.774415263113648,12.546317994431655
4.071992277702657,2.603014086537468,4.850284769181532,16.187266133365654
4.507075905239778,2.901469359557647,4.872412064793825,12.751804477883438
4.390620074253601,3.439773250643729,4.907294060840842,13.317821603939418
4.195599452643662,2.2976346849296436,4.708847238390577,13.75238248315304
4.236077469164155,2.245132699682773,4.680001148696131,14.122316802333257
3.772456814307746,2.7742247196075214,4.897874649613546,12.006219292741351
4.286775629914021,3.1220943240146384,4.698768559966039,11.339290094811759
4.272414314927943,2.770255197500183,4.849799564991201,11.403158984009394
4.004125748458857,3.3744762535313857,4.8962081596001905,11.633787612043019
3.952348371152977,2.6986877623573675,4.853337134199654,10.985254158544885
4.338275102319668,2.1023234674953395,4.732537884070475,12.725742639042258
3.548561383913753,2.4914973530660958,4.673736519945995,11.865588986522564
4.905201820907924,3.650261200027399,5.092422100267733,13.665836054212589
4.935556571332886,3.10558830590981,5.112404003872421,15.352542857553743
4.8177512735745305,1.804282505689984,4.778429134162793,12.532809438590759
4.530383188211757,2.5673544273722166,4.89139855720337,15.480942504839124
4.152044768093421,2.4682496295357126,4.755036230865658,15.274696854714554
3.639873702816964,2.903445378919988,4.689424125040512,11.619652769710118
3.761701904584565,2.771699344156103,4.648457515637754,11.988588238160512
3.932477249802442,3.413589027071744,4.961580689643496,12.308660122395825
3.885531631889534,3.713646530183268,4.924046759117749,13.046614546977763
4.211902394710924,3.5751824446803706,4.927937963911686,13.26377168750224
4.211902394710924,3.5751824446803706,4.927937963911686,13.26377168750224
3.8944970269426213,2.824476433556348,4.827263958425419,12.963226011519861
4.117342398342306,2.539020702010697,4.9501523620951575,13.458399733209648
4.153066510136264,2.0394638717960767,4.826212008269477,13.961366070695126
3.8033956893226777,3.175991794539859,4.883793833258034,12.938743336213987
3.942035071089707,2.304642089271488,4.693855847082148,12.288599214623927
4.188245037374739,2.6568429936332443,4.856917543371553,14.19126919392941
4.264816761221607,3.1229095734522856,4.899158559901837,12.11430127874016
4.063136665304095,2.6254448712165943,4.879248120230963,13.984271829953252
4.063136665304095,2.6254448712165943,4.879248120230963,13.984271829953252
4.55641152227645,2.799570186966638,5.0105351835129,14.34705642804938
4.437930243576617,2.0303835086185678,4.723022897645675,12.454515500955123
4.662022262923842,3.543172385027307,4.893763349642841,12.4517586525964
4.662022262923842,3.543172385027307,4.893763349642841,12.4517586525964
3.279174306479275,2.232148291055522,4.708669888942029,11.199277752057043
3.3500627447800424,2.0280745889379905,4.7141318469712905,11.027004598155395
3.969075272782766,3.4974438012947235,4.644900156714191,11.51774862359588
3.4770047042205063,2.304114971197556,4.921970801533226,15.390960937169579
3.849852093896313,2.6441178173668667,4.983438843586967,12.225506367946274
3.963199910589833,2.0500191202704428,4.870815666916148,14.111768380733135
4.090309584699393,2.9425040096837263,4.679622123925744,14.037602174299275
3.9962980069409304,3.3019994994283057,4.903830447271353,10.061295903112198
3.491068007429434,2.163681151574728,4.684053394904976,16.180695597159676
3.8739445259580787,2.809215636947654,4.732507255421109,14.609988312663374
3.7367724822312938,2.368336735925486,4.793331719255823,14.813827368867786
3.698725364276128,2.928137773906026,4.747119921275353,14.584742662517206
4.487720487775916,3.1785917063696694,4.711180974315997,14.1747297650495
4.270146567918835,2.1618364130612817,4.820523160239776,15.962328815256019
3.499646874060595,2.5393658480939165,4.583342237133651,12.576676423772705
3.9844116110745755,2.7642447248421025,4.641632229247998,11.456488274734435
3.874835557784887,1.8246285103540483,4.771168878789046,11.29325068335612
3.860826863121168,3.2376605888437027,4.746527162723973,10.490826482589267
3.923230415821775,2.838155243852085,4.938798749985349,10.696833580915285
3.905441724066444,2.6975101498601424,4.727254375340906,14.06198511913555
3.911918396647045,2.690831431541165,4.864833352127888,14.020852335352478
4.059457242968714,3.2610266315020944,4.801688860456636,13.86011831359723
4.268088333678191,3.025984850523427,4.797809337851935,12.666408650964502
4.27543098692711,2.2999393105659025,4.986190013462766,14.395315953514945
3.6220748992707352,2.3683877267223483,4.641249045244005,12.455133741002497
3.904600531456725,2.866315084288493,4.801700328501566,12.816492118954523
3.7939946243888514,2.170806626788887,4.921403870604667,13.803371289625844
4.11015320381426,3.127138771915038,4.755058950729261,12.28367380462865
4.11015320381426,3.127138771915038,4.755058950729261,12.28367380462865
4.001778033003766,2.956912760293948,4.752205107286378,16.78076096194183
4.13291361017101,2.971221304921282,4.884415195259539,16.550561318059202
4.060451605880245,2.221379525255625,4.869056558156836,15.192020100226458
4.181156656471981,2.3989203258748026,4.8303697968537564,15.302609720144982
4.030860603643283,3.5687265668244303,4.728330546822277,12.62602061297391
4.167849470730447,3.41591632862074,4.755710514741469,13.851935954831035
4.202366183385824,2.6166236822985103,4.779885395094592,14.564635604552864
4.366552437013459,2.0454805185888034,4.82460409320497,13.247048745728192
4.435061612909538,2.0407737073478396,4.6505176749053305,13.038928704900274
4.09579877997529,2.8167686500643594,4.761468820622605,12.98390413380953
3.988498430172062,2.4333207745294354,4.8368133620672085,12.389503773097589
4.2625132094391915,2.7321548415859036,4.741622608044227,11.89410975678816
3.7228520881186604,3.2126393234073563,4.862913873747279,12.506221934742234
4.7597341385657685,2.7881108887583443,4.947111716985339,16.523325494516623
3.870921350810966,2.086636008466855,4.687253097310245,10.913958685243113
3.625055214048687,3.429164970640246,4.761085807960923,11.923598828606334
3.5195607509803564,3.1358874574927986,4.585500962035861,12.474871082850454
3.607427673713288,2.3623438257060103,4.820019238883074,13.910150288675814
4.381428272086661,2.2286796511597906,4.945432834199323,13.09309104680205
4.203867611667924,2.5558579336059264,4.660044506790459,12.071313300540549
4.103596210506934,2.730765597294113,4.794546996728111,12.927251850169402
3.857420983364786,2.51292821298263,4.840438884124653,15.32990277589083
3.8662248740069916,2.7631441611870193,4.770026581728363,15.151259975927623
3.632481457329396,3.389716219460852,4.705495275384674,15.678258767327016
4.014407116070722,3.3248434728119993,4.968583389820776,14.088765683231186
4.098565661457083,2.5335606845229863,4.737076281494561,13.797715530100234
3.6800678429140676,3.235833939949985,4.706940695875284,14.33740317850655
3.8326128924786196,2.381664384981929,4.610888767894007,15.269048796588741
4.038511265922999,2.976749567780121,4.955725779958702,11.506136953759965
4.125252095467623,3.1467047292140276,4.856100309300667,13.088181171580135
3.990841049998827,2.334276788989798,4.789787296482468,16.310684268292956
4.005943119645576,3.2281918575229076,4.876681938683672,11.654660683887437
4.211558100331566,1.85344087727221,4.739604382225648,15.809383341581626
4.595848282651115,3.062304948026328,5.121013913691768,11.53024353887841
4.345534089561966,3.7602554297589403,4.988802337145712,11.776629837952644
4.4861402522331275,2.1308514979376474,4.876322000669218,12.677217378958916
3.869553802063335,2.494602110543523,4.879366612166302,13.956243779000815
4.366141687000489,2.7672528936410146,4.698573335563751,13.372929805615763
3.714386472764737,2.626641344957951,4.886591876983911,14.204616396255807
3.776996136525915,2.7841110732676198,4.809655966468341,10.659781302264255
3.7366276123571267,2.6476005802397298,4.9237804868611015,14.866560437143944
3.9253706201453196,2.5554921244619484,4.841740677855997,13.70026274627253
4.479259910085312,3.7219074549323397,4.93180613285921,13.175739078332672
4.32920195836019,2.585701944199904,5.036531161066405,12.758529766861734
3.9855223518617113,3.1158563908227594,4.808162579882997,12.355108876136912
4.129478679388311,2.1295808349473577,4.774786668463134,12.93538922531567
3.736215418300882,3.6845651718352466,4.899769352174563,14.441921437577948
3.90919277029809,3.290771586269921,4.781731142092949,12.423089178084727
3.993359362255344,2.674766986724047,4.948131412892779,12.869208322460054
3.9529001815982068,3.287925649014241,4.7745892661279905,13.27245383632936
4.610097466607556,3.0488206242611673,4.771149064033852,13.526027188334348
4.4919511917405455,2.686746525004813,4.891125858980777,13.571003244643554
4.523823477525175,2.8183642446280595,4.9380814490886245,13.754318743655034
4.3301952709693605,3.074373327760525,4.988170414512714,13.612015199001384
3.6407831351727546,2.2597965300789133,4.732246798781529,12.269756241266636
4.275961947617516,3.2638623397161566,5.05540076073668,14.67568158662068
4.177575222923621,3.3894684473920895,4.8528562125365635,14.466114018873826
4.099269847749656,2.921667242879358,4.875356894466964,14.53708152533603
3.8024203732161266,3.449430737794327,4.726757965639056,14.607053622945388
4.049914781864683,2.3239042338002447,4.890251952417051,14.660374957075755
4.111041492670176,3.262863523429426,4.8096617206166465,14.72494361732406
3.853809016167845,3.0987350256114867,4.839890662947305,13.901275743971876
4.030277187102737,3.3280596598796564,4.873438933965942,15.195254700289347
4.211718477577947,2.270137819043469,4.806346777837164,13.39964966171122
4.0615049788726765,2.674095650620195,4.818076706940594,13.754720238100338
3.8746509180588165,2.485157370723349,4.722165699902588,13.671478563799395
4.320977136416055,3.905194557396739,5.130496246641807,13.241096640793431
4.0848081461590775,2.8142804027761503,4.775175353873653,12.881446346132876
3.578097051198528,2.4855907389184866,4.813228107191423,10.594926141608042
4.420905669428549,2.174976211634432,4.893202486251995,16.08960046100518
3.9591309057716755,2.5192364188687018,4.679828530706681,12.14409848030098
